Proporsi penghapusan,Random Forest,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE,Accuracy Base
0.2431,,0.9444444444444444,0.9444444444444444,0.08782768249511719,0.20728850364685059,0.00802159309387207,0.9444444444444444
0.25,,0.9444444444444444,0.9444444444444444,0.07375335693359375,0.19803500175476074,0.004185199737548828,0.9444444444444444
0.2569,,0.9444444444444444,0.9444444444444444,0.062407732009887695,0.2140040397644043,0.0,0.9444444444444444
0.2639,,0.9444444444444444,0.9444444444444444,0.0644075870513916,0.19781041145324707,0.015749692916870117,0.9444444444444444
0.2708,,0.9444444444444444,0.9444444444444444,0.07475876808166504,0.18445110321044922,0.016577482223510742,0.9444444444444444
0.2778,,0.9444444444444444,0.9166666666666666,0.08338642120361328,0.20914864540100098,0.015619277954101562,0.9444444444444444
0.2847,,0.9444444444444444,0.9444444444444444,0.07177329063415527,0.1950843334197998,0.01569819450378418,0.9444444444444444
0.2917,,0.9444444444444444,0.9444444444444444,0.07116246223449707,0.19252634048461914,0.0,0.9444444444444444
0.2986,,0.9444444444444444,0.9444444444444444,0.07812666893005371,0.19514250755310059,0.0,0.9444444444444444
0.3056,,0.9444444444444444,0.9444444444444444,0.11793804168701172,0.4398939609527588,0.007671833038330078,0.9444444444444444
0.3125,,0.9166666666666666,0.9444444444444444,0.08361124992370605,0.376981258392334,0.015754222869873047,0.9166666666666666
0.3194,,0.9166666666666666,0.9444444444444444,0.06249856948852539,0.22645306587219238,0.0,0.9166666666666666
0.3264,,0.9166666666666666,0.9444444444444444,0.07331228256225586,0.18869471549987793,0.005586147308349609,0.9166666666666666
0.3333,,0.9166666666666666,0.9444444444444444,0.06872987747192383,0.21180462837219238,0.01584005355834961,0.9166666666666666
0.3403,,0.9166666666666666,0.9444444444444444,0.08604049682617188,0.2193591594696045,0.008530139923095703,0.9166666666666666
0.3472,,0.9166666666666666,0.9444444444444444,0.07169222831726074,0.20685148239135742,0.015646696090698242,0.9166666666666666
0.3542,,0.9166666666666666,0.9444444444444444,0.06318163871765137,0.20937705039978027,0.01562976837158203,0.9166666666666666
0.3611,,0.8888888888888888,0.9444444444444444,0.06449103355407715,0.1882627010345459,0.015741586685180664,0.9444444444444444
0.3681,,0.8888888888888888,0.9444444444444444,0.06261157989501953,0.19758200645446777,0.015628337860107422,0.9444444444444444
0.375,,0.8888888888888888,0.9444444444444444,0.08057975769042969,0.23184800148010254,0.006931781768798828,0.9444444444444444
0.3819,,0.8611111111111112,0.9444444444444444,0.06250166893005371,0.20204377174377441,0.015614509582519531,0.9166666666666666
0.3889,,0.8611111111111112,0.9444444444444444,0.07825183868408203,0.18319058418273926,0.0,0.9166666666666666
0.3958,,0.9166666666666666,0.9444444444444444,0.08631062507629395,0.2163252830505371,0.006786346435546875,0.9444444444444444
0.4028,,0.9166666666666666,0.9444444444444444,0.07815670967102051,0.22803640365600586,0.015749454498291016,0.9444444444444444
0.4097,,0.9166666666666666,0.9444444444444444,0.0697181224822998,0.2071521282196045,0.007077217102050781,0.9444444444444444
0.4167,,0.9166666666666666,0.9444444444444444,0.06905078887939453,0.20100760459899902,0.01058650016784668,0.9444444444444444
0.4236,,0.9166666666666666,0.9444444444444444,0.06099891662597656,0.20137667655944824,0.0002181529998779297,0.9444444444444444
0.4306,,0.9166666666666666,0.9444444444444444,0.07029533386230469,0.2001628875732422,0.0,0.9444444444444444
0.4375,,0.9166666666666666,0.9444444444444444,0.07606101036071777,0.19437646865844727,0.021009206771850586,0.9444444444444444
0.4444,,0.9166666666666666,0.9444444444444444,0.08347034454345703,0.1970813274383545,0.0,0.9166666666666666
0.4514,,0.9166666666666666,0.9444444444444444,0.06949448585510254,0.19626498222351074,0.007857322692871094,0.9166666666666666
0.4583,,0.9166666666666666,0.9444444444444444,0.05406522750854492,0.1856844425201416,0.00790548324584961,0.9166666666666666
0.4653,,0.8611111111111112,0.9444444444444444,0.06891679763793945,0.1941072940826416,0.015520334243774414,0.9444444444444444
0.4722,,0.8611111111111112,0.9444444444444444,0.07189393043518066,0.19591212272644043,0.0021920204162597656,0.9444444444444444
0.4792,,0.9166666666666666,0.9444444444444444,0.06048107147216797,0.19103765487670898,0.008078575134277344,0.9444444444444444
0.4861,,0.9166666666666666,0.9444444444444444,0.06523942947387695,0.19721364974975586,0.0076792240142822266,0.9444444444444444
0.4931,,0.9166666666666666,0.9444444444444444,0.06939196586608887,0.2084949016571045,0.0,0.9722222222222222
0.5,,0.9166666666666666,0.9444444444444444,0.06260538101196289,0.18831682205200195,0.004008293151855469,0.9722222222222222
