Jumlah data,Accuracy,Time
64,0.8333333333333334,0.08287167549133301
63,0.8055555555555556,0.07077240943908691
62,0.8055555555555556,0.06745600700378418
61,0.7777777777777778,0.07579255104064941
60,0.7777777777777778,0.09062981605529785
59,0.8055555555555556,0.06801962852478027
58,0.8055555555555556,0.07625222206115723
57,0.8055555555555556,0.09813165664672852
56,0.8055555555555556,0.0837259292602539
55,0.8055555555555556,0.0769650936126709
54,0.8055555555555556,0.07628941535949707
53,0.8055555555555556,0.06402420997619629
52,0.8055555555555556,0.07307243347167969
51,0.8055555555555556,0.08353304862976074
50,0.8055555555555556,0.07512235641479492
49,0.8055555555555556,0.06783127784729004
48,0.8055555555555556,0.06494021415710449
47,0.8055555555555556,0.10489320755004883
46,0.8055555555555556,0.08498406410217285
45,0.8055555555555556,0.08187484741210938
44,0.8055555555555556,0.06472945213317871
43,0.8055555555555556,0.08143138885498047
42,0.8333333333333334,0.07017803192138672
41,0.8333333333333334,0.07920646667480469
40,0.8055555555555556,0.08543086051940918
39,0.8055555555555556,0.07926630973815918
38,0.8055555555555556,0.06400084495544434
37,0.8333333333333334,0.0710904598236084
36,0.7777777777777778,0.07610464096069336
35,0.8055555555555556,0.0776205062866211
34,0.8333333333333334,0.06819415092468262
33,0.8333333333333334,0.07870912551879883
32,0.8333333333333334,0.06760334968566895
31,0.7777777777777778,0.08922624588012695
30,0.7777777777777778,0.09039688110351562
29,0.75,0.08297848701477051
28,0.8055555555555556,0.07638430595397949
27,0.8055555555555556,0.061095476150512695
26,0.8333333333333334,0.07631349563598633
25,0.75,0.06920075416564941
24,0.75,0.07585382461547852
23,0.75,0.06964564323425293
22,0.75,0.0785214900970459
21,0.6944444444444444,0.0626976490020752
20,0.7222222222222222,0.06929445266723633
19,0.5833333333333334,0.07705545425415039
18,0.5555555555555556,0.06573939323425293
17,0.5555555555555556,0.06766104698181152
16,0.5,0.08325362205505371
15,0.5,0.06991386413574219
14,0.5,0.09203910827636719
13,0.5,0.07572436332702637
12,0.4444444444444444,0.06205439567565918
11,0.4444444444444444,0.0768575668334961
10,0.4444444444444444,0.07345414161682129
9,0.4444444444444444,0.08343625068664551
8,0.4444444444444444,0.06365203857421875
7,0.4444444444444444,0.07620739936828613
6,0.4444444444444444,0.0
5,0.4444444444444444,0.0
4,0.4444444444444444,0.06969976425170898
3,0.4444444444444444,0.09054708480834961
2,0.4444444444444444,0.06273245811462402
