Jumlah data,Accuracy Base,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE
63,0.9722222222222222,0.8888888888888888,0.9444444444444444,0.04878520965576172,0.0382537841796875,0.012912750244140625
62,0.8888888888888888,0.9166666666666666,0.9722222222222222,0.023590564727783203,0.030826091766357422,0.0
61,0.8888888888888888,0.8333333333333334,0.9444444444444444,0.034566640853881836,0.04274868965148926,0.0
60,0.9166666666666666,0.8333333333333334,0.9444444444444444,0.031029462814331055,0.04750251770019531,0.0
59,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.038970232009887695,0.025145769119262695,0.0
58,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.031400442123413086,0.04773688316345215,0.0
57,0.9444444444444444,0.8611111111111112,0.9444444444444444,0.03860902786254883,0.030389070510864258,0.0
56,0.8888888888888888,0.8611111111111112,0.9722222222222222,0.04273176193237305,0.03139662742614746,0.0006465911865234375
55,0.9444444444444444,0.8611111111111112,0.9722222222222222,0.0401158332824707,0.02591228485107422,0.0
54,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.04863119125366211,0.04351997375488281,0.0
53,0.9444444444444444,0.7777777777777778,0.9166666666666666,0.028853654861450195,0.03438615798950195,0.0016400814056396484
52,0.7777777777777778,0.8333333333333334,0.9166666666666666,0.03405594825744629,0.03617382049560547,0.0
51,0.6944444444444444,0.8611111111111112,0.9166666666666666,0.039910316467285156,0.02506232261657715,0.0
50,0.8611111111111112,0.8611111111111112,0.9444444444444444,0.027686119079589844,0.04177236557006836,0.0
49,0.8611111111111112,0.8888888888888888,0.9166666666666666,0.038930416107177734,0.03863358497619629,0.0
48,0.8611111111111112,0.7222222222222222,0.9166666666666666,0.03171896934509277,0.04407095909118652,0.001032114028930664
47,0.8611111111111112,0.75,0.9166666666666666,0.03654932975769043,0.03658604621887207,0.0
46,0.9444444444444444,0.7222222222222222,0.9444444444444444,0.03642845153808594,0.04619908332824707,0.0
45,0.9444444444444444,0.6944444444444444,0.9444444444444444,0.03979754447937012,0.0416865348815918,0.0011582374572753906
44,0.7777777777777778,0.6944444444444444,0.9444444444444444,0.03471708297729492,0.04102492332458496,0.0
43,0.7777777777777778,0.7222222222222222,0.9444444444444444,0.03679513931274414,0.029953956604003906,0.0
42,0.8611111111111112,0.6944444444444444,0.9444444444444444,0.036522865295410156,0.03384900093078613,0.001001119613647461
41,0.8611111111111112,0.7222222222222222,0.9722222222222222,0.03745770454406738,0.029379606246948242,0.0009989738464355469
40,0.8055555555555556,0.7777777777777778,0.8888888888888888,0.03426408767700195,0.03515291213989258,0.0
39,0.8055555555555556,0.7222222222222222,0.8888888888888888,0.0343775749206543,0.03541302680969238,0.0
38,0.7777777777777778,0.6388888888888888,0.8888888888888888,0.04013395309448242,0.03549957275390625,0.0
37,0.7777777777777778,0.6388888888888888,0.9444444444444444,0.04053688049316406,0.038416147232055664,0.00099945068359375
36,0.7777777777777778,0.6388888888888888,0.8888888888888888,0.035953521728515625,0.03581595420837402,0.0
35,0.7777777777777778,0.5555555555555556,0.9166666666666666,0.03668618202209473,0.028560876846313477,0.0011096000671386719
34,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.032086849212646484,0.035413503646850586,0.006663799285888672
33,0.7777777777777778,0.5555555555555556,0.9166666666666666,0.03265023231506348,0.03455042839050293,0.0
32,0.7777777777777778,0.5277777777777778,0.9444444444444444,0.03590679168701172,0.03965592384338379,0.000995635986328125
31,0.7777777777777778,0.5277777777777778,0.8888888888888888,0.03552699089050293,0.03365635871887207,0.0026273727416992188
30,0.7777777777777778,0.5555555555555556,0.9444444444444444,0.039649248123168945,0.03745317459106445,0.0
29,0.7777777777777778,0.5,0.9722222222222222,0.034725189208984375,0.030318021774291992,0.0006074905395507812
28,0.6944444444444444,0.4722222222222222,0.9166666666666666,0.036557912826538086,0.03213930130004883,0.007490873336791992
27,0.6944444444444444,0.5555555555555556,0.9444444444444444,0.03312087059020996,0.04167747497558594,0.0
26,0.6944444444444444,0.5555555555555556,0.9444444444444444,0.03532004356384277,0.03804135322570801,0.0
25,0.75,0.4444444444444444,0.8888888888888888,0.04100537300109863,0.03543901443481445,0.0
24,0.75,0.4444444444444444,0.9166666666666666,0.045171499252319336,0.0373845100402832,0.0
23,0.75,0.4444444444444444,0.9444444444444444,0.036904096603393555,0.03130173683166504,0.0
22,0.75,0.4444444444444444,0.9166666666666666,0.03834056854248047,0.0342104434967041,0.0
21,0.5277777777777778,0.5,0.8888888888888888,0.03546547889709473,0.033383846282958984,0.0009865760803222656
20,0.5277777777777778,0.4722222222222222,0.8611111111111112,0.031641244888305664,0.034650564193725586,0.006250858306884766
19,0.4444444444444444,0.4722222222222222,0.7222222222222222,0.03811359405517578,0.03434276580810547,0.0
18,0.4444444444444444,0.4722222222222222,0.8055555555555556,0.038320302963256836,0.0336909294128418,0.0
17,0.4722222222222222,0.5,0.8055555555555556,0.036293745040893555,0.03304004669189453,0.0005791187286376953
16,0.4444444444444444,0.5,0.75,0.03676581382751465,0.03441762924194336,0.0013217926025390625
15,0.4444444444444444,0.5,0.7222222222222222,0.03577876091003418,0.03435945510864258,0.0
14,0.4444444444444444,0.4722222222222222,0.6111111111111112,0.043257951736450195,0.023936033248901367,0.0
13,0.4444444444444444,0.4722222222222222,0.5555555555555556,0.036453962326049805,0.040648460388183594,0.0
12,0.4444444444444444,0.4722222222222222,0.5555555555555556,0.04103350639343262,0.0404965877532959,0.0
11,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.02947402000427246,0.025896072387695312,0.0
10,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.037909746170043945,0.03802180290222168,0.0
9,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.023619651794433594,0.020739316940307617,0.007113456726074219
8,0.4444444444444444,0.4166666666666667,0.5555555555555556,0.036429643630981445,0.03473162651062012,0.0
7,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.049242258071899414,0.03607940673828125,0.0
6,0.4444444444444444,0.4444444444444444,0.6388888888888888,0.028569936752319336,0.037224531173706055,0.0
5,0.4444444444444444,0.4444444444444444,0.4166666666666667,0.041429758071899414,0.037917375564575195,0.001119852066040039
4,0.4444444444444444,-,0.4444444444444444,0.03572201728820801,-,0.0011246204376220703
3,0.4444444444444444,-,0.4444444444444444,0.0322880744934082,-,0.0
2,0.4444444444444444,-,0.4444444444444444,0.032711029052734375,-,0.0
