Proporsi penghapusan,Random Forest,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE,Accuracy Base
0.3968,,0.8703703703703703,0.9444444444444444,0.07644295692443848,0.29187703132629395,0.006766319274902344,0.9444444444444444
0.4048,,0.8703703703703703,0.9629629629629629,0.0971212387084961,0.28452205657958984,0.013826131820678711,0.9444444444444444
0.4127,,0.8703703703703703,0.9444444444444444,0.07425856590270996,0.2915158271789551,0.00668025016784668,0.9444444444444444
0.4206,,0.8703703703703703,0.9629629629629629,0.07607626914978027,0.2917184829711914,0.0,0.9259259259259259
0.4286,,0.8703703703703703,0.9629629629629629,0.07630801200866699,0.29847264289855957,0.006491184234619141,0.9444444444444444
0.4365,,0.9074074074074074,0.9444444444444444,0.0761561393737793,0.29190587997436523,0.013623952865600586,0.9444444444444444
0.4444,,0.9074074074074074,0.9629629629629629,0.06991934776306152,0.3054177761077881,0.006784677505493164,0.9259259259259259
0.4524,,0.8888888888888888,0.9444444444444444,0.07655501365661621,0.2826414108276367,0.005429506301879883,0.9259259259259259
0.4603,,0.8888888888888888,0.9444444444444444,0.07224106788635254,0.3040807247161865,0.009804248809814453,0.9259259259259259
0.4683,,0.8888888888888888,0.9444444444444444,0.07176876068115234,0.27375364303588867,0.007393360137939453,0.9444444444444444
0.4762,,0.8888888888888888,0.9814814814814815,0.08199906349182129,0.27808070182800293,0.0074503421783447266,0.9444444444444444
0.4841,,0.8518518518518519,0.9444444444444444,0.07064557075500488,0.28511476516723633,0.008779048919677734,0.9444444444444444
0.4921,,0.8518518518518519,0.9444444444444444,0.07387161254882812,0.2839691638946533,0.008877754211425781,0.9444444444444444
0.5,,0.8518518518518519,0.9629629629629629,0.07197451591491699,0.28276586532592773,0.0069315433502197266,0.9444444444444444
