Proporsi penghapusan,Random Forest,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE,Accuracy Base
0.1759,,0.875,0.9583333333333334,0.03476381301879883,0.03473782539367676,0.0,0.9583333333333334
0.1852,,0.8611111111111112,0.9444444444444444,0.04155254364013672,0.04105877876281738,0.0029990673065185547,0.9444444444444444
0.1944,,0.8333333333333334,0.9444444444444444,0.04148697853088379,0.03423786163330078,0.0,0.9583333333333334
0.2037,,0.8194444444444444,0.9444444444444444,0.03961348533630371,0.037424325942993164,0.0025818347930908203,0.9305555555555556
0.213,,0.8333333333333334,0.9444444444444444,0.03777647018432617,0.036731719970703125,0.0,0.9305555555555556
0.2222,,0.7777777777777778,0.9444444444444444,0.04125022888183594,0.03796958923339844,0.0,0.9305555555555556
0.2315,,0.9027777777777778,0.9444444444444444,0.032041072845458984,0.03134965896606445,0.002927064895629883,0.9305555555555556
0.2407,,0.7916666666666666,0.9444444444444444,0.03751373291015625,0.03647303581237793,0.001999378204345703,0.9444444444444444
0.25,,0.875,0.9444444444444444,0.03468036651611328,0.03261613845825195,0.007256507873535156,0.9444444444444444
0.2593,,0.8333333333333334,0.9444444444444444,0.03644895553588867,0.03709673881530762,0.002974987030029297,0.9166666666666666
0.2685,,0.8055555555555556,0.9444444444444444,0.03437948226928711,0.03888201713562012,0.00724029541015625,0.9583333333333334
0.2778,,0.8888888888888888,0.9444444444444444,0.037558794021606445,0.042195796966552734,0.007401227951049805,0.9583333333333334
0.287,,0.9027777777777778,0.9305555555555556,0.03840947151184082,0.030002117156982422,0.0010454654693603516,0.9583333333333334
0.2963,,0.7916666666666666,0.9305555555555556,0.03935575485229492,0.03693580627441406,0.0009512901306152344,0.8611111111111112
0.3056,,0.7222222222222222,0.9305555555555556,0.042803287506103516,0.0400998592376709,0.0005979537963867188,0.9027777777777778
0.3148,,0.6944444444444444,0.9305555555555556,0.036734580993652344,0.03751969337463379,0.0,0.9027777777777778
0.3241,,0.7638888888888888,0.9305555555555556,0.03267168998718262,0.04162764549255371,0.006819963455200195,0.9027777777777778
0.3333,,0.9027777777777778,0.9444444444444444,0.03865694999694824,0.029893875122070312,0.0014519691467285156,0.875
0.3426,,0.8333333333333334,0.9305555555555556,0.03770852088928223,0.03482556343078613,0.0,0.875
0.3519,,0.8333333333333334,0.9305555555555556,0.03889775276184082,0.03505063056945801,0.0016338825225830078,0.9027777777777778
0.3611,,0.875,0.9444444444444444,0.037273406982421875,0.04115009307861328,0.0,0.8888888888888888
0.3704,,0.7777777777777778,0.9583333333333334,0.04157757759094238,0.04864192008972168,0.0,0.8888888888888888
0.3796,,0.8333333333333334,0.9444444444444444,0.045537710189819336,0.041138648986816406,0.006417036056518555,0.9027777777777778
0.3889,,0.8333333333333334,0.9583333333333334,0.04123044013977051,0.04887533187866211,0.0021545886993408203,0.8611111111111112
0.3981,,0.8472222222222222,0.9444444444444444,0.03553152084350586,0.03499770164489746,0.0019991397857666016,0.8611111111111112
0.4074,,0.8055555555555556,0.9444444444444444,0.03836536407470703,0.03577280044555664,0.0020456314086914062,0.8888888888888888
0.4167,,0.8611111111111112,0.9444444444444444,0.035800933837890625,0.041066646575927734,0.0,0.8888888888888888
0.4259,,0.8472222222222222,0.9305555555555556,0.0387578010559082,0.03208041191101074,0.0005655288696289062,0.8888888888888888
0.4352,,0.8611111111111112,0.9305555555555556,0.038275718688964844,0.03626227378845215,0.0,0.8888888888888888
0.4444,,0.8333333333333334,0.9444444444444444,0.04080057144165039,0.038974761962890625,0.007304191589355469,0.9305555555555556
0.4537,,0.7361111111111112,0.9722222222222222,0.04110360145568848,0.05593085289001465,0.0015490055084228516,0.9444444444444444
0.463,,0.8055555555555556,0.9722222222222222,0.0353391170501709,0.03468680381774902,0.002459287643432617,0.9583333333333334
0.4722,,0.5416666666666666,0.9722222222222222,0.03902578353881836,0.041385650634765625,0.0019981861114501953,0.9444444444444444
0.4815,,0.5416666666666666,0.9722222222222222,0.036872148513793945,0.03387808799743652,0.003019571304321289,0.9444444444444444
0.4907,,0.5416666666666666,0.9444444444444444,0.03506588935852051,0.03365278244018555,0.0,0.9305555555555556
0.5,,0.7222222222222222,0.9444444444444444,0.03390145301818848,0.03645944595336914,0.0,0.9583333333333334
